Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Goodware,0,0,1,1,0,0,0,2,0,0,6,0,0,0,0,1,1,0,0,12,1,0,14,0,0,0,0,0,0,11,0,0,0,16,0,0,298,0,1,0,1,0,1,0,0,17,0,0,1,0,1,0,1,1,2,0,0,5,1,0,1,0,0,0
Goodware,0,0,3,4,0,2,0,6,0,0,6,0,0,0,0,2,2,0,1,1,1,1,2,0,0,0,0,0,0,12,0,0,0,4,4,0,140,0,4,3,0,0,1,0,0,17,0,0,3,2,3,0,4,4,4,0,0,4,1,0,4,0,0,0
Goodware,0,0,17,0,5,5,0,9,0,0,0,0,1,0,0,1,1,0,0,3,43,0,2,2,0,0,0,0,0,10,0,0,2,1,2,0,0,0,62,0,0,0,0,0,0,0,0,0,13,5,0,0,4,0,7,3,0,4,0,1,3,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,2,0,325,0,5,944,12,167,2,44,33,38,185,0,0,0,0,0,2,5,6544,0,6,1,4,8,1,0,0,1466,0,0,186,7177,255,122,3966,18,2453,0,0,10,0,0,0,2473,1,1093,73,85,0,1,1110,0,47,27,0,199,82,7,1106,0,5,7
Goodware,0,0,0,0,1,5,5,17,0,0,43,0,12,0,0,0,0,1,0,7,28,0,3,0,0,0,0,0,0,59,0,1,24,9,22,48,44,39,5,0,0,31,0,0,0,1,0,0,0,5,0,0,1,0,20,7,0,43,3,0,1,0,0,0
Goodware,0,0,11,5,0,13,3,28,0,9,3,9,8,0,0,0,0,0,0,4,90,0,7,1,4,8,0,0,0,99,0,0,126,2,111,152,274,26,34,1,0,2,0,4,0,10,1,3,11,11,1,0,7,5,18,1,0,29,16,0,5,0,0,0
Goodware,0,0,11,0,16,0,4,59,0,19,326,15,0,14,14,2,2,0,0,6,240,0,1,0,4,8,0,0,0,250,0,1,13,96,89,5,26,3,1,0,0,43,0,0,0,0,0,0,5,0,0,0,0,0,26,8,0,102,21,0,1,0,0,0
Goodware,0,0,55,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,76,0,0,70,211,0,0,1506,0,187,0,0,0,0,0,0,81,0,70,16,0,0,0,72,0,0,70,0,3,3,1,72,0,0,0
Goodware,1,0,64,2,2,1907,16,31,0,26,84,27,55,0,0,27,17,3,22,6,287,0,35,22,3,8,1,0,0,505,0,0,4255,2538,130,3984,10351,300,1103,2,0,4,5,0,0,830,1,123,33,141,2,1,154,2,30,147,0,344,74,6,147,0,0,4
Goodware,0,0,87,21,14,333,213,777,18,45,128,31,13,0,0,3,3,0,14,19,17437,0,36,3,5,8,2,0,0,1210,272,1,218,60,241,164,5444,224,6219,8,0,1,12,19,0,314,56,54,33,72,8,0,87,21,200,173,0,181,48,6,81,0,0,0
Goodware,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,51,3,0,3,52,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,7,1,0,0,0,0,0
Goodware,0,0,269,17,11,102,76,412,17,21,49,26,23,1,1,3,3,1,4,15,518,0,23,3,8,16,0,0,0,538,0,1,248,53,373,220,1142,40,745,1,0,52,0,7,0,169,1,92,33,100,1,0,113,17,211,11,0,138,36,4,109,0,0,0
Goodware,0,0,1,15,2,0,43,67,0,0,47,0,12,0,0,4,4,14,0,29,118,0,53,20,0,0,1,0,0,225,375,0,283,45,194,35,185,1,53,0,1,0,3,0,0,62,0,7,1,0,1,0,15,15,22,74,0,48,20,15,16,0,0,0
Goodware,0,0,115,24,11,70,23,1134,6,70,210,37,0,2,2,4,4,0,0,247,488,0,489,6,4,8,9,0,237,659,10,0,441,25,212,136,1313,40,1067,0,3,5,238,0,0,1527,40,237,108,60,3,0,251,22,653,106,237,149,62,3,251,0,0,0
Goodware,0,0,22,2,6,39,19,89,4,43,51,29,12,0,0,0,0,0,3,5,294,1,8,1,4,8,0,0,0,240,0,0,45,64,198,34,434,1,404,0,0,1,0,1,0,27,2,8,17,15,0,0,17,2,48,7,0,82,36,2,16,0,0,0
Goodware,0,0,21,4,19,12,14,226,0,40,323,27,7,2,2,6,6,2,2,12,491,0,31,4,5,8,1,0,0,561,49,0,358,135,356,192,1814,44,1816,0,2,40,5,0,0,2688,41,7,9,8,1,0,11,4,77,71,0,212,57,4,12,0,0,0
Goodware,0,0,2,0,6,0,13,41,2,16,67,8,2,0,0,0,0,1,0,25,439,0,9,0,4,8,4,0,0,183,0,1,41,91,66,49,34,0,1,0,0,58,0,0,0,0,0,0,2,0,0,0,1,0,38,10,0,85,13,0,1,0,0,0
Goodware,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,1,1,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Goodware,0,0,2,0,0,1733,0,0,0,0,0,0,106,0,0,0,0,4,0,1,0,0,2,1,4,8,0,0,0,310,0,0,210,723,0,105,190,206,112,2,0,1,0,0,0,224,0,102,2,110,2,0,102,0,0,3,0,110,2,0,102,0,0,0
Goodware,0,0,90,18,2,8,6,789,2,27,15,25,6,0,0,3,3,0,0,185,198,0,372,0,4,8,0,0,174,314,0,0,181,23,88,12,652,0,1257,0,0,4,178,0,0,442,0,177,90,6,0,0,183,18,461,87,174,74,27,1,183,0,0,0
Goodware,0,0,41,3,0,53,3,222,0,9,3,9,0,0,0,0,0,0,0,17,89,0,7,1,4,8,0,0,0,198,0,0,25,6,114,24,1177,5,888,0,0,2,0,2,0,109,1,60,17,32,0,0,71,3,80,5,0,36,20,2,68,0,0,0
Goodware,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0,1,0,0,0,0,0,0
Goodware,0,0,12,10,2,2260,9,240,2,26,12,22,7,0,0,2,2,0,14,5,165,8,25,1,7,16,0,0,0,368,0,0,511,6,299,634,906,249,313,3,0,5,8,0,0,108,0,6,12,11,3,0,16,10,46,5,0,76,28,1,15,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,292,20,5,313,12,5576,10,34,103,33,300,0,0,2,2,0,1691,6,334,1690,1698,1,4,8,0,0,0,2361,0,0,3463,31,252,1768,11174,1691,2597,3,0,14,1691,2,1,24566,1,1690,291,310,3,0,1706,20,3727,159,0,2080,329,1,1707,0,0,0
Goodware,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,1,3,0,9,0,3,8,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,1,0,0,0,0,0,0
Goodware,0,0,9,0,4,325,18,11,3,36,65,22,0,0,0,2,2,1,1,7,184,0,7,0,4,8,0,0,0,464,0,0,294,1364,229,185,359,257,155,1,0,62,0,0,0,176,4,126,9,155,1,0,134,0,23,20,0,215,29,2,133,0,0,4
Goodware,0,0,309,16,32,11,13,5877,10,89,378,44,27,0,0,2,2,0,4,6,780,3,1729,0,4,8,10,0,0,2415,0,0,3809,126,464,1913,800,1724,3227,3,0,47,1723,2,0,3543,1,1722,304,9,3,0,1737,16,3823,172,0,1932,79,1,1738,0,0,0
Goodware,0,0,290,18,40,11,15,6304,3,97,425,42,0,2,2,2,2,0,1876,7,816,1875,1882,0,4,8,0,0,0,2555,0,0,4158,135,345,2175,737,1916,2920,3,0,49,1876,0,0,3855,41,1875,280,9,3,0,1886,18,4103,161,0,2070,67,1,1888,0,0,0
Goodware,0,0,60,10,7,28,6,1114,2,33,127,28,0,0,0,3,3,0,0,286,289,0,545,3,4,8,1,0,262,512,10,0,337,66,122,36,594,3,1324,0,2,20,263,0,0,546,0,262,51,18,2,0,270,10,633,55,262,115,32,2,270,0,0,0
Goodware,0,59,12,120,0,7,716,7,0,0,3,0,5,0,0,6,6,0,0,4,145,0,19,1,6,16,0,0,58,80,170,0,26,3,8,4,124,6,374,1,1,0,2,0,0,116,0,0,12,5,2,59,62,62,78,5,58,13,3,0,62,0,0,0
Goodware,0,0,1,1,21,23,9,70,0,52,0,20,1,0,0,0,0,0,0,20,297,0,5,1,4,8,4,0,0,239,0,0,88,77,368,70,60,0,0,0,0,70,0,0,0,4,7,0,1,10,0,0,1,1,32,1,0,75,37,0,0,0,0,0
Goodware,0,0,1,2,0,0,0,8,0,1,2,1,6,0,0,0,0,0,0,3,35,0,6,3,4,8,0,0,0,21,0,0,9,7,14,8,68,8,6,0,0,4,0,0,0,95,8,1,1,0,0,0,3,2,5,1,0,16,5,1,3,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,38,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0
Goodware,0,0,33,22,7,215,25,277,5,54,63,64,133,0,0,5,5,23,18,26,479,12,87,11,19,40,9,13,0,482,67,0,77,37,275,51,2663,3,1317,10,0,21,41,101,11,573,1,88,29,114,9,0,85,21,123,11,0,187,69,1,79,0,0,0
Goodware,0,0,20,19,7,15,19,350,4,68,260,47,1,2,2,2,2,0,27,3,599,26,34,0,4,8,0,0,0,376,0,0,342,17,294,223,397,25,309,3,0,5,25,0,0,116,1,24,17,13,3,0,36,19,141,13,0,173,56,1,36,0,0,0
Goodware,0,0,19,19,8,6,20,400,4,61,251,34,4,3,3,4,4,1,0,51,569,0,89,0,4,8,11,0,38,327,0,1,342,31,195,199,500,40,243,0,3,5,40,0,0,109,40,39,17,4,3,0,48,19,184,20,38,146,39,1,47,0,0,0
Goodware,0,0,8,1,3,0,6,47,1,19,38,12,0,0,0,0,0,0,0,4,150,0,9,3,4,8,0,0,0,136,0,0,31,10,55,30,13582,2,35,0,0,1,0,0,0,8083,2,32,7,0,0,0,34,1,26,5,0,42,13,1,34,0,0,0
Goodware,0,0,99,4,0,42,10,153,0,24,3,18,36,0,0,0,0,0,0,7,206,0,17,2,8,16,0,0,0,220,0,0,274,8,268,269,6149,25,2892,0,0,1,0,0,0,30,2,15,16,26,0,0,27,4,42,7,0,48,22,0,22,0,0,0
Goodware,0,0,11,0,14,0,4,62,0,18,401,14,0,14,14,2,2,0,0,6,245,0,1,0,4,8,0,0,0,240,0,1,33,95,89,15,38,3,16,0,0,40,0,0,0,0,0,0,5,0,0,0,0,0,27,8,0,99,19,0,1,0,0,0
Goodware,0,0,2,0,0,11,31,10,6,5,0,1,2,0,0,1,1,0,0,11,13,0,10,2,4,8,0,0,0,42,0,0,0,0,4,0,12,0,1,0,0,0,0,1,0,0,8,0,2,6,0,0,1,0,23,2,0,11,4,0,1,0,0,0
Goodware,0,0,13,0,2,30,11,7,2,38,1,30,0,0,0,1,1,0,0,3,234,0,4,1,4,8,0,0,0,178,0,0,25,126,242,24,801,1,661,0,0,0,0,0,0,89,2,20,13,18,0,0,26,0,16,4,0,76,36,1,25,0,0,7
Goodware,0,0,13,4,0,2,0,13,0,0,6,0,0,0,0,3,3,0,0,2,14,0,5,0,0,0,0,0,0,13,4,0,1,12,4,0,394,0,4,0,3,0,1,0,0,17,0,0,9,2,3,0,4,4,8,1,0,4,1,1,4,0,0,0
Goodware,0,0,19,0,6,604,12,30,4,44,45,25,46,0,0,0,0,0,2,3,234,0,26,2,4,8,0,0,0,253,0,0,109,351,139,33,747,62,300,8,0,13,1,0,0,135,1,33,19,87,8,0,42,0,25,9,0,106,34,0,42,0,0,4
Goodware,0,0,22,14,5,10,12,192,3,32,47,26,0,2,2,5,5,0,0,25,337,0,29,1,4,8,7,0,4,245,26,0,38,29,184,10,599,0,870,0,3,5,5,0,0,32,0,4,16,8,3,0,11,14,54,9,4,85,26,2,11,0,0,0
Goodware,0,0,7,3,1,9,0,106,1,11,7,12,0,0,0,3,3,0,0,34,92,0,67,0,4,8,0,0,28,95,0,0,33,14,33,3,522,0,423,0,0,4,29,0,0,103,0,28,7,7,0,0,34,3,73,4,28,36,10,0,33,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,1,0,0,2,0,0,5,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
Goodware,0,0,41,3,0,53,3,222,0,9,3,9,0,0,0,0,0,0,0,17,89,0,7,1,4,8,0,0,0,198,0,0,25,6,114,24,1177,5,888,0,0,2,0,2,0,109,1,60,17,32,0,0,71,3,80,5,0,36,20,2,68,0,0,0
Goodware,0,0,307,17,7,632,16,5847,10,41,121,34,299,0,0,2,2,0,1735,7,425,1734,1742,1,4,8,2,0,1,2482,0,0,3551,63,328,1812,9776,1735,2764,3,0,25,1735,2,1,21121,1,1734,305,399,3,0,1750,17,3834,168,1,2139,332,1,1751,0,0,0
Goodware,0,0,0,4,1,0,7,10,0,0,47,0,2,0,0,39,39,2,0,17,82,0,9,2,0,0,0,0,0,69,15,2,157,51,155,2,19,1,130,0,0,1,0,1,0,0,0,0,0,0,0,0,4,4,12,8,0,72,2,1,1,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Goodware,0,0,24,4,3,20,16,63,1,26,30,48,9,0,0,3,3,19,12,21,271,12,30,8,14,32,9,0,0,207,54,1,17,12,172,43,169,1,95,0,0,14,46,20,18,246,1,23,18,15,0,0,21,4,39,8,0,75,28,10,17,0,0,0
Goodware,0,0,14,0,4,96,15,8,4,57,6,40,0,0,0,6,6,0,5,3,289,0,5,0,4,8,0,0,0,205,0,0,53,142,200,37,221,14,39,2,0,6,0,0,0,30,1,9,11,23,2,0,17,0,18,16,0,105,41,1,17,0,0,7
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Goodware,0,0,2,0,0,13,0,13,0,1,17,1,0,0,0,2,2,0,1,1,10,0,1,0,4,8,0,0,0,41,0,0,22,18,146,11,44,0,10,0,0,28,0,0,0,34,2,0,2,9,0,0,2,0,7,1,0,18,5,1,2,0,0,0
Goodware,0,0,2,0,9,0,16,52,0,23,12,25,0,14,14,2,2,0,0,7,318,0,3,0,4,8,0,0,0,222,0,1,25,46,137,12,49,3,1,0,0,19,0,0,0,0,0,0,2,0,0,0,0,0,38,11,0,100,26,0,1,0,0,0
Goodware,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
Goodware,0,0,2,2,0,1,0,3,0,0,0,0,0,0,0,6,6,0,0,3,1,0,1,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,11,0,1,0,0,1,0,1,0,0,2,1,1,0,3,2,3,0,2,1,0,0,2,0,0,0
Goodware,0,0,308,16,24,11,13,5843,10,73,348,46,27,0,0,2,2,0,4,6,755,3,1724,0,4,8,6,0,0,2369,0,0,3775,120,429,1898,785,1719,3196,3,0,46,1718,2,0,3533,1,1717,302,9,3,0,1732,16,3807,171,0,1915,77,1,1733,0,0,0
Goodware,0,0,1,1,0,8,0,2,0,0,6,0,0,0,0,1,1,0,0,12,6,0,14,0,0,0,0,0,0,11,0,0,0,8,0,0,456,0,1,0,1,0,1,0,0,17,0,0,1,8,1,0,1,1,2,0,0,5,1,0,1,0,0,0
Goodware,0,0,307,15,27,11,13,5915,10,82,346,45,27,0,0,2,2,0,4,6,787,3,1727,0,4,8,7,0,0,2351,0,0,3884,100,428,1966,789,1722,3217,2,0,37,1721,2,0,3539,1,1720,302,9,2,0,1735,15,3825,172,0,1923,74,1,1736,0,0,0
Goodware,0,0,20,40,7,14,21,330,3,62,264,33,1,2,2,3,3,0,2,72,569,0,63,4,8,16,11,0,17,400,0,27,484,49,366,270,955,44,1102,2,4,29,44,0,0,614,43,43,14,9,6,0,54,40,126,9,17,147,46,2,55,0,0,0
Goodware,0,0,11,0,13,0,4,98,0,18,380,14,0,14,14,2,2,0,0,6,248,0,1,0,4,8,0,0,0,232,0,1,77,98,82,46,37,3,16,0,0,42,0,0,0,0,0,0,5,0,0,0,0,0,36,8,0,108,15,0,1,0,0,0
Goodware,0,0,13,0,1,1,0,20,0,0,7,0,0,0,0,2,2,0,0,20,44,0,17,0,0,0,0,0,0,20,3,0,15,21,14,1,404,0,50,0,0,4,2,0,0,20,0,1,9,1,0,0,4,0,12,1,0,16,2,1,4,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Goodware,0,0,27,4,0,33,3,66,0,9,3,9,10,0,0,0,0,0,0,17,129,0,9,1,4,8,0,0,0,135,19,3,473,4,109,360,99217,32,170,0,0,2,0,0,1,2246,1,24,11,33,0,0,28,3,38,1,0,38,22,0,27,1,0,0
Goodware,0,0,16,4,30,0,20,488,9,76,950,39,24,4,4,0,0,0,0,23,806,0,16,0,6,16,0,0,0,501,0,0,607,161,246,368,234,43,317,0,0,46,1,26,0,223,40,25,8,0,0,0,34,3,156,29,0,198,64,0,34,0,0,0
Goodware,0,0,18,0,8,45,14,32,6,61,39,34,0,0,0,0,0,0,0,3,271,0,4,1,4,8,0,0,0,260,0,0,117,264,115,22,1820,1,127,0,0,1,0,0,0,82,0,76,15,18,0,0,85,0,26,86,0,92,34,0,84,0,0,4
Goodware,0,0,0,0,0,4,0,2,0,8,0,8,3,0,0,1,1,0,36,0,82,4,2,1,4,8,0,0,0,243,0,0,0,35,173,0,8,0,0,0,0,62,0,0,0,0,0,0,0,4,0,0,0,0,2,24,0,36,7,0,0,0,0,0
Goodware,0,0,1,16,0,11,0,35,0,1,16,1,1,0,0,0,0,0,0,2,130,0,8,0,4,8,0,0,0,49,0,0,5,16,138,7,34,0,199,0,0,24,0,0,0,232,2,0,1,8,0,0,2,2,5,0,0,12,5,0,2,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,15,15,6,6,11,258,3,71,287,36,0,2,2,3,3,0,7,3,602,6,13,0,4,8,0,0,0,323,0,0,279,20,215,197,289,45,107,3,0,5,6,0,0,43,41,5,11,4,3,0,13,15,86,7,0,133,39,1,13,0,0,0
Goodware,0,0,306,16,23,11,13,5846,10,86,345,47,27,0,0,2,2,0,4,6,770,3,1721,0,4,8,0,0,0,2351,0,0,3782,112,442,1903,786,1716,3192,3,0,40,1715,2,0,3527,1,1714,300,9,3,0,1729,16,3803,169,0,1901,71,1,1729,0,0,0
Goodware,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
Goodware,0,0,40,24,13,36,31,396,5,86,268,65,8,2,2,7,7,19,12,51,710,12,58,9,17,32,18,0,7,462,74,0,328,43,332,236,572,41,382,0,3,12,46,18,18,205,41,32,28,24,3,0,38,24,142,17,7,181,52,12,32,0,0,0
Goodware,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
Goodware,0,0,1,2,2,0,288,13,0,0,24,0,9,0,0,4,4,2,0,21,58,0,10,2,0,0,1,0,0,128,45,0,222,34,185,31,32,0,9,0,1,0,2,0,0,11,0,1,1,0,1,0,2,2,151,64,0,32,7,3,3,0,0,0
Goodware,0,0,8,0,0,150,0,0,0,9,4,9,0,0,0,0,0,0,0,1,87,0,1,1,4,8,0,0,0,92,0,0,17,81,113,17,847,3,967,0,0,2,0,0,0,21,1,4,8,17,0,0,11,0,0,4,0,30,16,2,9,0,0,3
Goodware,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,1,1,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodware,0,0,300,20,4,631,9,5783,10,20,97,23,298,0,0,2,2,0,1717,6,296,1716,1724,1,4,8,0,0,1,2346,0,0,3515,27,254,1794,6922,1717,2744,3,0,11,1717,2,1,14031,1,1716,300,398,3,0,1733,20,3793,164,1,2071,313,1,1734,0,0,0
Goodware,0,0,301,20,5,672,9,5782,10,29,93,30,339,0,0,2,2,0,1717,6,341,1716,1724,1,4,8,0,0,1,2457,0,0,3515,46,267,1794,35156,1717,2744,3,0,20,1717,2,1,83459,1,1716,300,439,3,0,1733,20,3792,200,1,2133,363,1,1734,0,0,0
Goodware,0,0,8,28,3,92,15,106,3,33,31,27,54,0,0,0,0,0,0,4,193,0,10,4,3,8,1,0,0,188,40,1,25,0,87,23,48,0,162,3,1,0,2,7,0,60,0,8,7,21,3,0,22,9,35,6,0,61,29,2,19,0,0,0
Goodware,0,0,1,2,3,0,117,7,0,8,11,8,7,0,0,4,4,0,0,21,100,0,13,18,0,0,1,0,0,154,0,0,216,12,219,27,11,5,3,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2,56,65,0,49,10,1,3,0,0,0
Goodware,0,0,12,0,26,0,16,249,0,39,914,31,0,16,16,2,2,0,0,9,542,0,3,1,4,8,0,0,0,397,0,1,438,121,215,248,10694,43,11,0,0,45,0,0,0,7,40,0,5,0,0,0,0,0,80,15,0,182,41,0,0,0,0,0
Goodware,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
Goodware,0,0,12,0,29,0,16,251,0,55,896,41,0,16,16,2,2,0,0,9,656,0,3,1,4,8,0,0,0,470,0,1,383,152,238,230,108,43,16,0,0,58,0,0,0,7,40,0,5,0,0,0,0,0,83,15,0,190,47,0,1,0,0,0
Goodware,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
Goodware,0,0,12,0,26,0,16,249,0,39,919,31,0,16,16,2,2,0,0,10,588,0,3,1,4,8,0,0,0,434,0,1,444,155,232,254,80,43,1,0,0,58,0,0,0,7,40,0,5,0,0,0,0,0,83,15,0,186,41,0,1,0,0,0
Goodware,0,0,8,0,0,291,0,0,0,2,4,2,24,0,0,0,0,0,2,1,7,0,0,2,3,8,0,0,0,48,0,0,17,98,3,0,87,16,39,0,0,1,0,0,0,45,0,16,8,28,0,0,19,0,0,0,0,23,6,0,19,0,0,0
Goodware,4,0,29,19,7,188,76,658,6,47,156,40,127,0,0,1,1,11,1,41,1441,0,73,7,11,24,1,0,0,1197,455,3,1325,54,303,424,1044,6,500,3,0,1,20,95,0,1412,5,134,26,156,2,4,170,18,207,34,0,295,62,12,170,0,0,0
